customer_node,node_name,customer_number,customer_name_1,customer_name_2,country,city,region,postal_code,house_number_and_street,first_telephone_number,email_address,dso_type_2
0000038425,SHAW LABS LIMITED,0041502495,SHAW LABS LONDON,"",CA,London,ON,N5V 2Z7,1905 Oxford Street East,519-453-7352,info-london@shawlabgroup.com,Private Practice
0000043720,Les Cliniques Dentaires Transforme,0041524761,LES CLINQUES DENTAIRE TRANSFORME,SAINT LEONARD,CA,SAINT-LEONARD,QC,H1P 1A5,112 - 6205 Bd des Grandes-Prairies,514-819-0995,"",DSO/GPO
0000045392,SMILE CENTRE,0041516176,BARRIE SMILE CENTRE,"",CA,BARRIE,ON,L4N 7L3,102 - 370 BAYVIEW DRIVE,705 300 7981,CONTACT@BARRIESMILECENTRE.COM,DSO/GPO
0000040133,AMITY MANAGEMENT,0041520496,Takhar Sherghin Dentistry Prof Corp,600 TECUMSEH DENTAL.,CA,WINDSOR,ON,N8X 4X9,600 TECUMSEH ROAD EAST,519-254-7511,tbardgett51@gmail.com,DSO/GPO
0000038894,CLAREO RESEAU DENTAIRE,0041505219,CLAREO- PARADONTIE&iMPLANTOLOGIE,CLAREO,CA,GATINEAU,QC,J8T 0A6,100-664 BOUL LA GAPPE,819-243-7276,melanie.normand@clareo.ca,DSO/GPO
0000043610,PURE ORTHODONTICS,0041524648,PURE ORTHODONTICS - LANGLEY,"",CA,LANGLEY,BC,V2Y 0E7,105-8411 200 STREET,236 521 7332,"",DSO/GPO
0000040977,Dental Whale Canada,0041520030,MOOSE LAKE DENTAL,DR. RADOVAN RUDIK,CA,GUELPH,ON,N1H 7M7,350 SPEEDVALE AVENUE WEST,519-341-1001,drrudik@mooselakedental.com,DSO/GPO
0000041377,HURON DENTAL GROUP,0041525954,ST CLAIR DENTAL NIAGARA,"",CA,NIAGARA FALLS,ON,L2E 3S8,4674 ST CLAIR AVENUE,905-356-6000,"",DSO/GPO
0000037024,123 DENTIST INC.,0041503226,BABIN DENTISTRY,123Dentist,CA,Victoria,BC,V8X 5J2,200 - 4460 CHATTERTON WAY,250-744-4499,babin_manager@123dentist.com,DSO/GPO
0000042778,DENTAL CHOICE,0041511590,STEPHEN AVENUE DENTAL CHOICE,DENTAL CHOICE,CA,CALGARY,AB,T2P 2W3,380 - 225 7TH AVENUE SW,403-261-3895,"",DSO/GPO
0000041469,NATIONAL DENTAL CARE,0041506979,Fort McMurray Dental,National Dental Care,CA,FORT MCMURRAY,AB,T9H 4V8,12-700 SIGNAL ROAD,780-791-5538,viettran@hotmail.com,DSO/GPO
0000033405,DENTALCORP HEALTH SERVICES ULC,0041515853,OTTAWA DENTISTRY,DENTALCORP HEALTH SERVICES ULC,CA,OTTAWA,ON,K2P 1P9,506-225 METCALFE STREET,613 234 1595,"",DSO/GPO
0000038901,MCA DENTAL GROUP,0041523521,Lakehead Family Dental,MCA Dental,CA,THUNDER BAY,ON,P7B 2G1,3-1144 Oliver Rd,807-623-1813,"",DSO/GPO
0000043644,123 DENTIST LEGACY,0041502492,BENTALL DENTAL CENTRE,"",CA,VANCOUVER,BC,V7X 1L4,403 - 1055 DUNSMUIR STREET,604-669-6700,"",DSO/GPO
0000045551,Hammad Larson Dentistry,0041525592,Dr. Wei Xiang Xie (Will),"",CA,LONDON,ON,N6H 3S1,2-640 HYDE PARK ROAD,519-471-3683,will@williamxie.ca,DSO/GPO
0000043431,BLUE OCEAN DENTAL GROUP,0041507738,CAMPBELL RIVER DENTAL CENTRE,DR KEVIN LATHANGUE,CA,CAMPBELL RIVER,BC,V9W 2X8,150 DOGWOOD STREET,250-287-7343,invoice@blueoceandentalgroup.com,DSO/GPO
0000042649,SMILE FIRST CORPORATION,0041506082,LACEWOOD SQUARE DENTISTRY,SMILEFIRST,CA,HALIFAX,NS,B3S 1M7,362 LACEWOOD DR,902-443-3228,info@lacewoodsquaredentistry.com,DSO/GPO
0000045399,Smiles of Canada,0041526010,GRAND FALLS SMILES DENTISTRY,"",CA,GRAND FALLS-WINDSOR,NL,A2A 1Y8,60 Carmelite Rd,709 489 2186,grandfalls@smilesofcanada.com,DSO/GPO
0000044256,FIVE POINT DENTAL SPECIALISTS,0041515291,Coronation Dental Specialty Group-G,"Drs. Diamond, Ciavarro, Furst, & Ch",CA,GODERICH,ON,N7A 1N1,170 Courthouse Square,519 623 3810,finance@fivepointdentalspecialists.com,DSO/GPO
0000040351,"2663065 ONTARIO, INC.",0041516021,BAYSIDE DENTAL - DR. LYLE OLIVER,"",CA,OWEN SOUND,ON,N4K 3G1,1520 9TH AVENUE EAST,519-376-4689,"",DSO/GPO
0000040293,MYBITE CALGARY - SOUTHPORT,0041506023,MYBITE CALGARY - RICHMOND ROAD,ASSMUS  KLIMPKE & DERRAUGH,CA,CALGARY,AB,T3E 7C4,280 - 5255 Richmond Road S.W.,403-217-5666,"",Private Practice
0000044468,ORAMAX,0041510636,DR CAROL CHAHINE,Oramax,CA,WESTMOUNT,QC,H3Z 1B8,610-4141 Sherbrooke Street West,514-932-5331,carol.chahine@mail.mcgill.ca,Private Practice
0000043512,OAK DENTAL GROUP,0041501410,ALL SMILE DENTAL CARE,OAK DENTAL GROUP,CA,Calgary,AB,T3A 5K8,206-5149 Country Hills Boulevard NW,403-777-3567,payable@oakdentalgroup.ca,DSO/GPO
0000043605,PASSION DENTAL GROUP,0041517397,ACADEMY DENTAL - DR. ROSIE MCCRODAN,PASSION DENTAL GROUP,CA,VICTORIA,BC,V8V 3L1,1195 FORT STREET,250-382-2214,fort@victoriadentist.com,DSO/GPO
0000041275,Apple Dental,0041522773,APPLE DENTAL IMPLANT CENTRE - BURNA,"",CA,BURNABY,BC,V5H 1Z9,1 - 4361 KINGSWAY,604-432-9223,burnaby@appleimplantcentre.com,DSO/GPO
0000045302,Peak Dental Group,0041518284,STONEY TRAIL DENTAL,DR. GURSHANT GREWAL,CA,CALGARY,AB,T2A 6Z8,20-185 EAST HILLS BOULEVARD SE,403-248-2948,"",DSO/GPO
0000042941,DENTAL WHALE - B CANADA,0041521665,SMILING DENTAL ANCASTER,DR. MICHAEL LING,CA,ANCASTER,ON,L9G 0E8,4-1187 WILSON STREET WEST,289-768-9905,HELLO@SMILINGDENTAL.CA,Private Practice
0000043521,DENTISTES QUEBEC,0041519709,B RAMOS CHARETTE DMD INC,"",CA,VERCHERES,QC,J0L 2R0,4 MONTEE CALIXA-LAVALLEE,450-583-6202,yassineb90@hotmail.com,DSO/GPO
0000039636,DMD GROUP,0041522306,CAMBIE VILLAGE DENTAL,"",CA,VANCOUVER,BC,V5Z 4R2,101-511 WEST 7th AVENUE,604-879-7900,Info@cambievillagedental.com,DSO/GPO
0000038425,SHAW LABS LIMITED,0041501341,SHAW DENTAL LAB OTTAWA,"",CA,OTTAWA,ON,K1S 4G4,794 BRONSON AVE,613 232 5303,info-ottawa@shawlabgroup.com,Private Practice
0000043720,Les Cliniques Dentaires Transforme,0041525023,LES CLINIQUES DENTAIRES TRANSFORME,TRANSFORME ORTHODONTIE,CA,POINTE-CLAIRE,QC,H9R 4S2,6600 TRANSCANADA HWY,514 819 0995,dr.altalibi@smartortho.ca,DSO/GPO
0000045392,SMILE CENTRE,0041525392,Mississauga  Smile Centre,Dr. Amir Guorgui,CA,MISSISSAUGA,ON,L5R 4B1,25 Kingsbridge Garden Circle,289-201-2480,contact@mississaugasmilecentre.com,DSO/GPO
0000040133,AMITY MANAGEMENT,0041520596,LAIRD EGLINTON FAMILY DENTAL,AMITY MANAGEMENT,CA,TORONTO,ON,M4G 3W8,139 - 213 LAIRD DRIVE EAST,416-333-0707,reception@lairdeglintondental.ca,DSO/GPO
0000038894,CLAREO RESEAU DENTAIRE,0041505446,GSD,DR. GUAY,CA,GATINEAU,QC,J8Y 4B6,100-717 Boul Saint-Joseph,819-777-3111,"",DSO/GPO
0000043610,PURE ORTHODONTICS,0041524641,PURE ORTHODONTICS - WEST EDMONTON,"",CA,EDMONTON,AB,T5T 4K5,1014 Webber Greens Drive NW,780 800 0402,"",DSO/GPO
0000040977,Dental Whale Canada,0041518215,WHEATLAND DENTAL WATROUS,DR. ADAM STENERSON,CA,WATROUS,SK,S0K 4T0,107A 3RD AVENUE EAST,306-946-2131,ap@wheatlandwatrous.ca,DSO/GPO
0000041377,HURON DENTAL GROUP,0041525864,RIDGETOWN FAMILY DENTAL,"",CA,RIDGETOWN,ON,N0P 2C0,56 MAIN STREET EAST,226-996-1012,"",DSO/GPO
0000037024,123 DENTIST INC.,0041501841,ALTIMA COXWELL DENTAL CENTRE,123Dentist,CA,TORONTO,ON,M4C 3B9,704 COXWELL AVENUE,416-465-9343,altimacoxwell_manager@123dentist.com,DSO/GPO
0000042778,DENTAL CHOICE,0041516064,LONDONDERRY DENTAL CHOICE,DENTAL CHOICE,CA,EDMONTON,AB,T5C 2R7,201 - 7210 144TH AVENUE,780-476-6135,"",DSO/GPO
0000041469,NATIONAL DENTAL CARE,0041500675,Morrison Dental,National Dental Care,CA,FORT MCMURRAY,AB,T9H 4A4,201-9914 Morrison Street,780-743-3570,morrison@nationaldental.ca,DSO/GPO
0000033405,DENTALCORP HEALTH SERVICES ULC,0041508087,"PURE DENTAL-DRS. KISS,PALASTY, FORR",DENTALCORP HEALTH SERVICES ULC,CA,KAMLOOPS,BC,V2C 4J9,1 - 2160 FLAMINGO ROAD,250-374-8221,admin.puredental@telus.net,DSO/GPO
0000038901,MCA DENTAL GROUP,0041521360,Sterling Dental - Mississauga Rd,MCA Dental,CA,Brampton,ON,L6X 0Z8,9525 Mississauga Rd,905-453-6969,bcc@sterlingdental.com,DSO/GPO
0000043644,123 DENTIST LEGACY,0041501022,CAULFIELD DENTAL CENTRE,"",CA,WEST VANCOUVER,BC,V7W 3C5,5311 HEADLAND DRIVE,604-922-1305,Info@westvancouverdentist.com,DSO/GPO
0000045551,Hammad Larson Dentistry,0041524853,ORBIT,Dr. Zeyad Hammad,CA,LONDON,ON,N5X 0M4,14-555 Sunningdale Road East,519-701-6067,contact@orbitdental.ca,DSO/GPO
0000043431,BLUE OCEAN DENTAL GROUP,0041524132,BELMONT DENTAL CENTRE,BLUE OCEAN DENTAL GROUP,CA,LANGFORD,BC,V9B 0W9,121-3039 MERCHANT WAY,778-265-5075,invoice@blueoceandentalgroup.com,DSO/GPO
0000042649,SMILE FIRST CORPORATION,0041523851,DENTAL MED,SMILEFIRST,CA,NORTH YORK,ON,M3J 3K3,14-1290 FINCH AVENUE W,416-665-8888,"",DSO/GPO
0000045399,Smiles of Canada,0041525687,ERIN MILLS SMILES DENTISTRY,Dr. MARWAN HAMEED,CA,MISSISSAUGA,ON,L5M 4Z5,107- 5100 ERIN MILLS PARKWAY,289-724-2700,mississauga@smilesofcanada.com,DSO/GPO
0000044256,FIVE POINT DENTAL SPECIALISTS,0041501210,Coronation Dental Speci Grp-Cambrid,"Drs. Diamond, Ciavarro, Furst & Cho",CA,CAMBRIDGE,ON,N1R 7L7,350 Conestoga Blvd,519-623-3810,finance@fivepointdentalspecialists.com,DSO/GPO
0000040351,"2663065 ONTARIO, INC.",0041518209,NORTH EDGE DENTAL,DR. ALIA RIJEB,CA,EDMONTON,AB,T5H 0L3,10910 105 AVENUE NW,780 441 1833,northedgedental@gmail.com,Private Practice
0000040293,MYBITE CALGARY - SOUTHPORT,0041521618,MyBite Sherwood Park Denture Clinic,Wade Klimpke & Erin Derraugh,CA,Sherwood Park,AB,T8A 2A5,205 - 502 Festival Way,780-702-4577,sherwood@mybite.ca,Private Practice
0000043512,OAK DENTAL GROUP,0041524546,DOLPHIN DENTISTRY,OAK DENTAL GROUP,CA,OTTAWA,ON,K2P 1P9,400-225 METCALFE STREET,613-234-5758,info@dolphindentistry.com,DSO/GPO
0000043605,PASSION DENTAL GROUP,0041524269,ALPEN DENTAL - DR. JEFF COOK,PASSION DENTAL GROUP,CA,BLACKFALDS,AB,T0M 0J0,4 - 5025 PARKWOOD ROAD,403-885-8422,kristenm@passiondental.ca,DSO/GPO
0000041275,Apple Dental,0041522774,APPLE DENTAL IMPLANT CENTRE-W. VANC,"",CA,WEST VANCOUVER,BC,V7T 1H9,702 PARK ROYAL NORTH,604-922-3232,westvancouver@appleimplantcentre.com,DSO/GPO
0000045302,Peak Dental Group,0041520201,PARK MEADOWS DENTAL,DR. GURSHANT GREWAL,CA,MEDICINE HAT,AB,T1A 8L9,101 - 1854 SOUTHVIEW DRIVE SE,403-778-6949,parkmeadowsdental@shaw.ca,DSO/GPO
0000043521,DENTISTES QUEBEC,0041517417,Julien Charette DMD,"",CA,FARNHAM,QC,J2N 2H2,300 Rue del'Hotel-de-Ville,450-293 5381,comptabilite@dentistesquebec.com,DSO/GPO
0000039636,DMD GROUP,0041520108,GUILDFORD SMILES DENTISTRY,"",CA,SURREY,BC,V3R 4H6,103 - 10183 152A STREET,778-293-1193,info@guildfordsmilesdentistry.com,DSO/GPO
0000043720,Les Cliniques Dentaires Transforme,0041524382,LES CLINIQUES DENTAIRES TRANSFORME,DR. MOSTAFA ALTALIBI,CA,MONTREAL,QC,H3S 1Z4,225-5845 CHEMIN DE LA COTE DES NEIG,780 885 7457,dr.altalibi@smartortho.ca,DSO/GPO
0000045392,SMILE CENTRE,0041507735,SMILE CENTRE DENTAL BURLINGTON,DR. LONG VO,CA,BURLINGTON,ON,L7M 0V7,3047 APPLEBY LINE,905 332 0330,info@smilecentre.com,DSO/GPO
0000040133,AMITY MANAGEMENT,0041519597,STONEY CREEK FAMILY DENTAL,AMITY MANAGEMENT,CA,LONDON,ON,N5X 4K3,2 - 774 SOUTH WENIGE DRIVE,519-520-5786,christina@stoneycreekfamilydental.ca,DSO/GPO
0000038894,CLAREO RESEAU DENTAIRE,0041519670,CLAREO BUCKINGHAM,CLAREO,CA,GATINEAU,QC,J8L 3G1,203-117 CH LEPINE,819 986 7070,"",DSO/GPO
0000043610,PURE ORTHODONTICS,0041521303,PURE ORTHODONTICS - SOUTH EDMONTON,"",CA,EDMONTON,AB,T6X 0P2,1048 91st Street SW,780-819-0900,clinic@pureorthodontics.ca,DSO/GPO
0000040977,Dental Whale Canada,0041522903,"DAN GOLDBERG, DDS","",CA,VICTORIA,BC,V8N 3W8,4645 VANTREIGHT DRIVE,778-440-2222,dagst46@hotmail.com,DSO/GPO
0000041377,HURON DENTAL GROUP,0041525015,MILL STREET FAMILY DENTAL,"",CA,GEORGETOWN,ON,L7G 3Z5,62 MILL STREET,289-270-8670,"",DSO/GPO
0000037024,123 DENTIST INC.,0041523593,HAMILTON ORTHODONTICS,123Dentist,CA,HAMILTON,ON,L9A 3P8,605 UPPER WELLINGTON STREET,905-387-9191,hamiltonortho_manager@123dentist.com,DSO/GPO
0000042778,DENTAL CHOICE,0041513479,JASPER AVENUE DENTAL CHOICE,DENTAL CHOICE,CA,EDMONTON,AB,T5J 1M7,10160-109 STREET NW,780-441-1941,info@jasperavedentalchoice.ca,DSO/GPO
0000041469,NATIONAL DENTAL CARE,0041525998,Pyramid Dental,National Dental Care,CA,FORT MCMURRAY,AB,T9K 0K6,190-151 Loutit Rd,780 743 0033,pyramid@nationaldental.ca,DSO/GPO
0000033405,DENTALCORP HEALTH SERVICES ULC,0041503461,CENTRE DENTAIRE FANCELLI - OTEANU,DCC HEALTH  SERVICES (QUEBEC) Inc.,CA,LONGUEUIL,QC,J4H 3L8,100 - 560 CHEMIN DE CHAMBLY,450 912 0561,DRJH@centredentairefancelli.ca,DSO/GPO
0000038901,MCA DENTAL GROUP,0041523585,OASIS FAMILY DENTAL,"",CA,THUNDER BAY,ON,P7B 1K3,843 RED RIVER ROAD,807-344-7777,"",Private Practice
0000043644,123 DENTIST LEGACY,0041507665,AFFINITY DENTAL CLINIC,"",CA,RICHMOND,BC,V6Y 2V7,2021 - 6060 MINORU BOULEVARD,604-821-1111,affinity_manager@123dentist.com,DSO/GPO
0000045551,Hammad Larson Dentistry,0041523320,DR. BYRON LARSEN,"",CA,LONDON,ON,N6H 3S1,640 HYDE PARK ROAD,519 871 9600,byron1@me.com,DSO/GPO
0000043431,BLUE OCEAN DENTAL GROUP,0041514958,DOVERVIEW DENTAL CENTRE,BLUE OCEAN DENTAL GROUP,CA,NANAIMO,BC,V9V 1P6,7 - 6894 NORTH ISLAND HIGHWAY,250 390 9227,invoice@blueoceandentalgroup.com,DSO/GPO
0000042649,SMILE FIRST CORPORATION,0041516030,ORAL SURGERY  TORONTO,SMILEFIRST,CA,TORONTO,ON,M5T 3A9,340 COLLEGE ST,416 924 9673,"",DSO/GPO
0000045399,Smiles of Canada,0041526009,TORBAY SMILES DENTISTRY,"",CA,TORBAY,NL,A1K 1H2,1 Howletts Avenue,709 437 6764,torbay@smilesofcanada.com,DSO/GPO
0000044256,FIVE POINT DENTAL SPECIALISTS,0041510702,Coronation Dental Specialty Group-W,"Drs. Diamond, Ciavarro, Furst, & Ch",CA,WATERLOO,ON,N2L 4E2,105 - 410  CONESTOGA ROAD,519 623 3810,finance@fivepointdentalspecialists.com,DSO/GPO
0000040351,"2663065 ONTARIO, INC.",0041525817,Mapleview Family Dentistry,"",CA,BARRIE,ON,L4N 8G5,201 - 555 Mapleview Dr West,705 721 1182,"",DSO/GPO
0000040293,MYBITE CALGARY - SOUTHPORT,0041521838,MY BITE: KELOWNA DENTURE CLINIC,WADE KLIMPKE,CA,KELOWNA,BC,V1Y 0G1,404 - 2755 TUTT STREET,236-599-8048,kelowna@mybite.ca,Private Practice
0000043512,OAK DENTAL GROUP,0041514300,SIERRA SPRINGS DENTAL,HEAD OFFICE,CA,AIRDRIE,AB,T4B 3S6,2821 MAIN STREET,403-945-4555,payable@oakdentalgroup.ca,DSO/GPO
0000043605,PASSION DENTAL GROUP,0041523423,DENTAL DIVAS OF WHITEMUD,DR. KATHRYN SANDILANDS,CA,EDMONTON,AB,T6J 6L7,101 - 4211 106TH STREET,780-438-6684,dentaldivas17@gmail.com,DSO/GPO
0000041275,Apple Dental,0041519391,APPLE DENTAL IMPLANT CNTR - N. VANC,"",CA,NORTH VANCOUVER,BC,V7L 4W8,144 - 13th STREET EAST,604-770-4867,info@northvanimplants.com,DSO/GPO
0000045302,Peak Dental Group,0041525872,Peak Dental Group - Nolanridge,"",CA,CALGARY,AB,T3R 1W7,135 - 155 Nolanridge Court NW,587 200 5742,samgill@peakdentalgroup.ca,DSO/GPO
0000043521,DENTISTES QUEBEC,0041511306,DR. BENOIT TOUCHETTE,"",CA,GATINEAU,QC,J8T 6H1,1124 ST-RENE WEST,819-568-4616,adm@centredentairetouchette.com,DSO/GPO
0000039636,DMD GROUP,0041518917,WILLOWBROOK DENTAL CENTRE,"",CA,LANGLEY,BC,V3A 7E9,426B-19705 FRASER HIGHWAY,604-533-0131,marlene@willowbrookdentalclinic.com,DSO/GPO
0000043720,Les Cliniques Dentaires Transforme,0041525023,LES CLINIQUES DENTAIRES TRANSFORME,TRANSFORME ORTHODONTIE,CA,POINTE-CLAIRE,QC,H9R 4S2,6600 TRANSCANADA HWY,514 819 0995,dr.altalibi@smartortho.ca,DSO/GPO
0000045392,SMILE CENTRE,0041516249,SMILE CENTRE MAPLE,"",CA,MAPLE,ON,L6A 3Y9,04-10175 KEELE STREET,647 499 7047,contact@maplesmilecentre.com,DSO/GPO
0000040133,AMITY MANAGEMENT,0041524965,DeMarco Sherghin Dentistry Professi,Corporation,CA,LONDON,ON,N6A 3W7,879 WATERLOO STREET,519 672 5373,info@demarcodental.com,DSO/GPO
0000038894,CLAREO RESEAU DENTAIRE,0041519667,CLAREO WAKEFIELD,"",CA,WAKEFIELD,QC,J0X 3G0,170 ROUTE 105,819 459 3881,"",DSO/GPO
0000043610,PURE ORTHODONTICS,0041524645,PURE ORTHODONTICS - SHERWOOD PARK,"",CA,SHERWOOD PARK,AB,T8H 0G2,175 - 2055 Premier Way,780 800 0402,"",DSO/GPO
0000040977,Dental Whale Canada,0041518214,WHEATLAND DENTAL SASKATOON,DR. ADAM STENERSON,CA,SASKATOON,SK,S7T 0J1,205 - 303 WELLMAN LANE,306-700-5438,ap@wheatlandwatrous.ca,DSO/GPO
0000041377,HURON DENTAL GROUP,0041519711,RIVERVIEW FAMILY DENTAL,DR. ALAN POOLE,CA,CORUNNA,ON,N0N 1G0,3-360 LYNDOCH STREET,519 813 9090,ALAN.POOLE.DDS@GMAIL.COM,DSO/GPO
0000037024,123 DENTIST INC.,0041517255,MULBERRY DENTAL,123Dentists,CA,BURNABY,BC,V5E 1G3,103 - 7188 KINGSWAY,604-517-1003,mulberry_manager@123dentist.com,DSO/GPO
0000042778,DENTAL CHOICE,0041513371,WEST EDMONTON DENTAL CHOICE,DENTAL CHOICE,CA,EDMONTON,AB,T5P 4S2,9943 170th STREET,780-444-8925,info@westedmontondentalchoice.ca,DSO/GPO
0000041469,NATIONAL DENTAL CARE,0041525996,Salisbury Dental,National Dental Care,CA,SHERWOOD PARK,AB,T8A 2G1,150-55 Salisbury Way,780-570-1700,salisbury@nationaldental.ca,DSO/GPO
0000033405,DENTALCORP HEALTH SERVICES ULC,0041514520,myORTHODONTIST Vancouver,DENTALCORP HEALTH SERVICES ULC,CA,VANCOUVER,BC,V6C 1C8,840 WEST HASTINGS STREET,604 662 3290,help@steraligner.com,DSO/GPO
0000038901,MCA DENTAL GROUP,0041508168,Dental Studio - London North,MCA Dental,CA,LONDON,ON,N5Y 2N1,1080 Adelaide St. North,519-672-2920,"",DSO/GPO
0000043644,123 DENTIST LEGACY,0041521643,IQ DENTAL,DR. PEYMAN SAFARI-POUR,CA,NORTH VANCOUVER,BC,V7L 3J4,147 15TH STREET EAST,604-988-7010,info@mynorthvancouverdentist.ca,DSO/GPO
0000043431,BLUE OCEAN DENTAL GROUP,0041515576,LATORIA DENTAL CENTRE,BLUE OCEAN DENTAL GROUP,CA,VICTORIA,BC,V9C 0C3,111-611 BROOKSIDE ROAD,778 265 5070,invoice@blueoceandentalgroup.com,DSO/GPO
0000042649,SMILE FIRST CORPORATION,0041500300,CENTRE DENTAIRE VILLE DE QUEBEC INC,SMILEFIRST,CA,QUEBEC,QC,G1S 3W6,830 AVENUE MARGUERITE BOURGEOYS,418-688-0834,info@centedentairevilledequebec.ca,DSO/GPO
0000040351,"2663065 ONTARIO, INC.",0041516458,67th  STREET DENTAL,DR. KANNAN VEERAPPAN,CA,RED DEER,AB,T4P 2Z9,170-6075 67 STREET,403-398-6700,"",DSO/GPO
0000040293,MYBITE CALGARY - SOUTHPORT,0041515342,MYBITE CALGARY - RIVERBEND,ERIN DERRAUGH & WADE KLIMPKE,CA,CALGARY,AB,T2C 4E4,428-8338 18TH STREET SE,403-236-2992,"",Private Practice
0000043512,OAK DENTAL GROUP,0041523989,OASIS SMILE DENTAL,OAK DENTAL GROUP,CA,CALGARY,AB,T1Y 6R3,110-3565 20 AVE NE,587-353-9393,payable@oakdentalgroup.ca,DSO/GPO
0000043605,PASSION DENTAL GROUP,0041508384,DR. KIRK SLYWKA,PARKLAND MALL DENTAL CENTRE,CA,RED DEER,AB,T4N 6H3,137- 4747 67TH STREET,403-342-1118,"",DSO/GPO
0000041275,Apple Dental,0041522775,APPLE DENTAL IMPLANT CENTRE - SURRE,"",CA,SURREY,BC,V3V 0C9,102 - 8820 120th STREET,604-588-7451,surrey@appleimplantcentre.com,DSO/GPO
0000045302,Peak Dental Group,0041515715,PROGRACE DENTISTRY BRENTWOOD,DR. GURSHANT GREWAL,CA,CALGARY,AB,T2L 1K8,233-3630 BRENTWOOD ROAD,403-288-8080,progracedental@gmail.com,DSO/GPO
0000043521,DENTISTES QUEBEC,0041524562,CENTRE DENTAIRE DE HAUTE TECHNOLOGY,"",CA,FARNHAM,QC,J2N 2H2,747 RUE DE L'HOTEL-DE-VILLE,450 293 5277,dentairehtc@dentistesquebec.com,DSO/GPO
0000039636,DMD GROUP,0041520111,SURDEL DENTAL CENTRE,"",CA,DELTA,BC,V4C 6P7,130 - 8087 120 STREET,604-596-7777,"",DSO/GPO
0000043720,Les Cliniques Dentaires Transforme,0041524382,LES CLINIQUES DENTAIRES TRANSFORME,DR. MOSTAFA ALTALIBI,CA,MONTREAL,QC,H3S 1Z4,225-5845 CHEMIN DE LA COTE DES NEIG,780 885 7457,dr.altalibi@smartortho.ca,DSO/GPO
0000045392,SMILE CENTRE,0041519455,SMILE CENTRE MARKHAM,"",CA,MARKHAM,ON,L3P 5J5,5 - 1 RAYMERVILLE DRIVE,647 951 3367,contact@markhamsmilecentre.com,DSO/GPO
0000040133,AMITY MANAGEMENT,0041522811,MT. BRYDGES FAMILY DENTAL,AMITY MANAGEMENT,CA,MOUNT BRYDGES,ON,N0L 1W0,22270 MILL ROAD,519-264-2222,reception@mtbrydgesdental.ca,DSO/GPO
0000038894,CLAREO RESEAU DENTAIRE,0041501346,Dr. Dennis Kaloyannis,Clareo,CA,DOLLARD-DES-ORMEAUX,QC,H9B 2Y1,202-3400 Rue Du Marche,514 542 3368,"",DSO/GPO
0000043610,PURE ORTHODONTICS,0041524644,PURE ORTHODONTICS - NORTH EDMONTON,"",CA,EDMONTON,AB,T5Y 0S5,15371 37th STREET NW,780 800 0402,"",DSO/GPO
0000040977,Dental Whale Canada,0041522898,SMILING DENTAL,"",CA,ANCASTER,ON,L9G 0E8,1187 WILSON STREET WEST,519-755-8906,michaeljeffreyling@gmail.com,DSO/GPO
0000041377,HURON DENTAL GROUP,0041525955,FRONT STREET DENTAL HOUSE,"",CA,STRATFORD,ON,N5A 3H6,1-311 ONTARIO STREET,226-766-5241,"",DSO/GPO
0000037024,123 DENTIST INC.,0041503843,ALTIMA DENTAL CENTRE @ 1st CANADIAN,123Dentist,CA,TORONTO,ON,M5X 1B8,C13 - 100 KING STREET WEST,416-368-7226,altimafcp_manager@123dentist.com,DSO/GPO
0000042778,DENTAL CHOICE,0041512958,KINGSWAY DENTAL CHOICE,DENTAL CHOICE,CA,EDMONTON,AB,T5G 3A6,296 KINGSWAY GARDEN MALL,780-479-6462,info@kingswaydentalchoice.ca,DSO/GPO
0000041469,NATIONAL DENTAL CARE,0041521854,High Prairie Dental Centre,National Dental Care,CA,HIGH PRAIRIE,AB,T0G 1E0,5111-48 Street,(780) 851-2353,Reception@highprairiedentalcentre.ca,DSO/GPO
0000033405,DENTALCORP HEALTH SERVICES ULC,0041505730,BRANDON DENTAL CENTRE,DENTALCORP HEALTH SERVICES ULC,CA,BRANDON,MB,R7A 0R9,1602 PRINCESS AVE,204-727-5417,"",DSO/GPO
0000038901,MCA DENTAL GROUP,0041512350,Dental Studio - London South,MCA Dental,CA,LONDON,ON,N6K 3X4,1051 Wonderland Road South,519-858-3384,"",DSO/GPO
0000043644,123 DENTIST LEGACY,0041524704,King George Station Dental,"",CA,SURREY,BC,V3T 0R1,13660 George Jct.,604 259 9909,"",DSO/GPO
0000043431,BLUE OCEAN DENTAL GROUP,0041516947,OCRA FAMILY DENTAL CENTRE,BLUE OCEAN DENTAL GROUP,CA,Ladysmith,BC,V9G 1T9,27 - 370 Davis Road,250 245 7151,invoice@blueoceandentalgroup.com,DSO/GPO
0000042649,SMILE FIRST CORPORATION,0041504700,NIAGARA PERIODONTICS,SMILEFIRST,CA,ST CATHARINES,ON,L2R 1C8,102-36 HISCOTT ST,905 687 3636,accounting@smilesfirstcorp.com,DSO/GPO
0000040351,"2663065 ONTARIO, INC.",0041521631,CALLING LAKES DENTAL CLINIC,"",CA,FORT QU'APPELLE,SK,S0G 1S0,121 COMPANY AVE SOUTH,306-332-5302,info@callinglakesdental.ca,DSO/GPO
0000040293,MYBITE CALGARY - SOUTHPORT,0041514059,MYBITE CALGARY - SOUTHPORT,KLIMPKE,CA,CALGARY,AB,T2W 4Y1,1050-10655 SOUTHPORT ROAD SW,403-269-5344,payables@mybite.ca,Private Practice
